,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
14,SELL,2015-03-05 12:45:00+05:30,19562.95,19569.75,19459.25,19459.25,0,19584.22,19660.16,19767.9,19803.44,26.29,29.37,19678.75,19550.2,19459.25,2015-03-05 12:45:00+05:30,BANNNIFTY 50_v2_v2,19768.2,2015-03-05 15:05:00+05:30
15,SELL,2015-03-09 09:15:00+05:30,19541.5,19541.5,19425.75,19447.25,0,19627.75,19610.81,19675.9,19737.69,29.42,37.86,19830.35,19465.45,19425.75,2015-03-09 09:15:00+05:30,BANNNIFTY 50_v2_v2,19172.35,2015-03-12 09:15:00+05:30
16,SELL,2015-03-13 10:30:00+05:30,19066.05,19066.05,18998.0,19016.6,0,19143.16,19151.42,19142.63,19161.41,25.44,32.2,19359.75,19035.2,18998.0,2015-03-13 10:30:00+05:30,BANNNIFTY 50_v2_v2,18939.3,2015-03-17 09:15:00+05:30
17,SELL,2015-03-17 13:00:00+05:30,18863.25,18870.55,18822.3,18824.5,0,18928.87,18935.03,18915.74,18936.3,30.01,26.78,19070.45,18834.5,18822.3,2015-03-17 13:00:00+05:30,BANNNIFTY 50_v2_v2,18925.1,2015-03-17 14:55:00+05:30
18,BUY,2015-03-18 11:25:00+05:30,19061.35,19135.4,19055.8,19128.55,0,19048.73,19003.05,18964.4,18952.67,20.62,68.59,19089.55,18940.9,19135.4,2015-03-18 11:25:00+05:30,BANNNIFTY 50_v2_v2,19037.85,2015-03-19 14:25:00+05:30
19,SELL,2015-03-19 15:20:00+05:30,18815.15,18815.15,18751.5,18767.75,0,18981.09,19099.85,19135.35,19107.69,59.62,14.96,19227.35,18784.95,18751.5,2015-03-19 15:20:00+05:30,BANNNIFTY 50_v2_v2,18086.1,2015-03-27 14:45:00+05:30
20,BUY,2015-03-30 13:20:00+05:30,18253.2,18276.15,18249.6,18266.1,0,18186.36,18142.14,18092.48,18104.26,21.0,74.93,18257.55,18089.45,18276.15,2015-03-30 13:20:00+05:30,BANNNIFTY 50_v2_v2,18232.15,2015-03-31 14:20:00+05:30
21,BUY,2015-04-01 13:20:00+05:30,18336.7,18393.65,18336.7,18377.35,0,18303.58,18286.28,18283.64,18258.78,20.84,70.74,18346.5,18244.1,18393.65,2015-04-01 13:20:00+05:30,BANNNIFTY 50_v2_v2,18440.5,2015-04-07 11:10:00+05:30
22,BUY,2015-04-08 09:25:00+05:30,18544.5,18589.75,18538.15,18579.75,0,18481.65,18476.65,18491.9,18471.14,20.19,69.58,18559.55,18369.3,18589.75,2015-04-08 09:25:00+05:30,BANNNIFTY 50_v2_v2,18461.95,2015-04-08 10:15:00+05:30
23,BUY,2015-04-09 10:20:00+05:30,18601.9,18633.65,18601.9,18620.5,0,18491.7,18469.79,18470.77,18468.39,21.32,70.29,18605.85,18397.1,18633.65,2015-04-09 10:20:00+05:30,BANNNIFTY 50_v2_v2,18810.55,2015-04-15 15:00:00+05:30
24,SELL,2015-04-16 10:05:00+05:30,18596.4,18605.1,18569.3,18590.4,0,18701.46,18813.91,18855.02,18837.78,58.16,26.14,19028.4,18593.25,18569.3,2015-04-16 10:05:00+05:30,BANNNIFTY 50_v2_v2,18238.7,2015-04-22 15:05:00+05:30
25,SELL,2015-04-23 13:10:00+05:30,18202.9,18215.6,18167.75,18167.75,0,18225.83,18228.78,18211.45,18230.38,20.51,37.99,18297.35,18176.6,18167.75,2015-04-23 13:10:00+05:30,BANNNIFTY 50_v2_v2,18232.95,2015-04-23 13:45:00+05:30
26,BUY,2015-04-23 14:25:00+05:30,18334.75,18368.75,18318.05,18368.75,0,18243.42,18231.69,18216.49,18230.15,21.29,69.66,18344.15,18143.75,18368.75,2015-04-23 14:25:00+05:30,BANNNIFTY 50_v2_v2,18221.35,2015-04-23 14:40:00+05:30
27,SELL,2015-04-24 09:30:00+05:30,18113.45,18113.45,18064.05,18065.0,0,18207.91,18224.91,18218.38,18229.6,21.92,31.97,18388.7,18105.6,18064.05,2015-04-24 09:30:00+05:30,BANNNIFTY 50_v2_v2,18033.55,2015-04-28 10:00:00+05:30
28,SELL,2015-04-28 12:00:00+05:30,18019.05,18019.05,17938.9,17963.7,0,18026.1,17986.29,17970.13,18005.34,22.38,39.52,18133.15,18004.15,17938.9,2015-04-28 12:00:00+05:30,BANNNIFTY 50_v2_v2,18025.85,2015-04-28 12:15:00+05:30
29,BUY,2015-04-28 15:00:00+05:30,18247.25,18320.1,18245.95,18309.95,0,18152.5,18082.24,18034.8,18030.43,23.54,76.48,18296.0,17955.7,18320.1,2015-04-28 15:00:00+05:30,BANNNIFTY 50_v2_v2,18201.9,2015-04-30 13:00:00+05:30
